"key","Age_in_years","Bike_Type","Brake_Type","Brand","Cassette","Chainrings","Color","Condition","Crankset","Department","Drivetrain_Type","Features","Fork","Frame_Number","Frame_Size","Front_Derailleur","Gear_Change_Mechanism","Gender","Handlebar_Type","Item_Weight","MPN","Material","Model","Model_Year","Number_of_Speeds","Rear_Derailleur","Saddle","Seatpost","Shifter_Style","Shifters","Stem","Suspension_Type","Tire_Type","UPC","Vintage","Wheel_Set","Wheel_Size","context_identifier","currency","execution_id","feed_code","item_ranking","price","record_create_by","record_create_dt","site","source_country","src","starting_bid","title","total_bid","type"
"","1","Mountain Bike","Disc Brake - Hydraulic","Giant","","","Blue","Usato: Oggetto che è stato usato. Un oggetto con alcuni segni di deterioramento dovuti all'uso ma in buono stato di funzionamento. Questo oggetto potrebbe essere stato usato come modello nel negozio o acquistato e poi restituito al venditore. Vedi l'inserzione del venditore per maggiori dettagli e la descrizione di eventuali imperfezioni. ","","Unisex Adults","","","","","Small","","","","","","","","","2021","","","","","","","","Full Suspension (Front & Rear)","","","No","","29 in","Sport e viaggi>Articoli per ciclismo>Biciclette","EUR","622154","AEID-5183","11","","ebay_italy_bicycle","2022-10-17 17:43:24","www.ebay.it","Italy","https://www.ebay.it/itm/354325426150?hash=item527f70efe6:g:Wx8AAOSwPTxjRY1U&amdata=enc%3AAQAHAAAA4IrafdUey1jRWQTusD7L3Y1UbDHdN%2BgpnKxTGxtZhGlO7EcmBWP57Zql4tnUiK5GOHEdAw50h760ZuexklULvA4wVY6CyKsptc735RiVLlJAr%2FeddxhB92Lwib5uCNaNuyTbRH4V8uyue%2FjrTROmHYymL8u3SGCyfNYJXTqVdHtjwn8bA1y5v3pZFeA0PLx4C2FjhI66rJkra6zoMnPr9PRbo%2BJQRGoTWJinU%2F59njA%2FBlYxKgfIqKhlrlgGN3WRuoEtiXpBIIyXQyGjQqF0%2F1eazUTGKYNBvCsF7EYpugt5%7Ctkp%3ABk9SR8Dw1_D8YA","GBP 700,00"," Giant Stance 29 2020 Mountain Bike con gli aggiornamenti (contagocce, Tubeless)","6","Biciclette"
"","","Vintage","","Giant","","","","Usato: Oggetto che è stato usato. Un oggetto con alcuni segni di deterioramento dovuti all'uso ma in buono stato di funzionamento. Questo oggetto potrebbe essere stato usato come modello nel negozio o acquistato e poi restituito al venditore. Vedi l'inserzione del venditore per maggiori dettagli e la descrizione di eventuali imperfezioni. ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Sport e viaggi>Articoli per ciclismo>Biciclette","EUR","622154","AEID-5183","12","","ebay_italy_bicycle","2022-10-17 17:43:24","www.ebay.it","Italy","https://www.ebay.it/itm/314183527880?hash=item4926cc2dc8:g:fGgAAOSwhYBjPBeu&amdata=enc%3AAQAHAAAAoKM%2BgsSj1BK8k2j1QJdUK%2BW0wdxkZ1uWP8p1AoILywKgiTbRpNJwyfZtAHAAMOxDmEhTlA5NQVTwLWZ6WjGbN9PdOs%2FGWo6XZozp845hIfzLqQrEXttUjt9wzXcCF8vmah0SNcmZ2o3Tcw0uX67whq4U%2F800djwj%2F0ixn%2FaHKkPek%2FxU%2F1dumifyCMKAK8%2BecFwd%2FYKNrkIXnNuv7w8ujkA%3D%7Ctkp%3ABk9SR8Dw1_D8YA","EUR 195,00"," bici corsa vintage giant cadex","0","Biciclette"
"","","","","Giant","","","","Usato: Oggetto che è stato usato. Un oggetto con alcuni segni di deterioramento dovuti all'uso ma in buono stato di funzionamento. Questo oggetto potrebbe essere stato usato come modello nel negozio o acquistato e poi restituito al venditore. Vedi l'inserzione del venditore per maggiori dettagli e la descrizione di eventuali imperfezioni. ","","Herren","","","","","","","","","Rennlenker","","","Stahl","Giant Peleton lite","","","","","","","","","Keine Federung","","","Nein","","","Sport e viaggi>Articoli per ciclismo>Biciclette","EUR","622154","AEID-5183","13","EUR 500,00","ebay_italy_bicycle","2022-10-17 17:43:24","www.ebay.it","Italy","https://www.ebay.it/itm/125565448560?hash=item1d3c48b170:g:2IIAAOSwZRtjTEAO&amdata=enc%3AAQAHAAAAoC%2FOr8QMRpOOjmcYxlMqhkGv1JSQ4kI7LwnAHqFxod%2F0Q8K7n6gPIjdB5NfQGbWhPf23UnYxuVYewaV5D4EzBh6viApWeSuUPFUN5U6glOAYgrPDAdpzXiHReeM2y%2BM%2B3nGlc3MXuHJuEykxtg4BVGjYbKW1V%2FqQN3GuJyCpbL%2BI9%2FNQeUCzcf4auMpWW73iuU2FO9vPlrgP5My7kig7oN4%3D%7Ctkp%3ABk9SR77w1_D8YA",""," GIANT PELETON LITE - Roadbike Full Campagnolo Vintage Taglia 53","","Biciclette"
"","","Da corsa","Disco","Giant","","","Nero","Usato","","","","","","","56 cm (17""-L)","","","Unisex adulto","","","Non applicabile","Fibra di carbonio","","","11","","","","","","","","","","","","","Sport e viaggi>Articoli per ciclismo>Biciclette","EUR","622154","AEID-5183","14","","ebay_italy_bicycle","2022-10-17 17:43:24","www.ebay.it","Italy","https://www.ebay.it/itm/115559351678?hash=item1ae7dfc57e:g:tEoAAOSwECljQ-17&amdata=enc%3AAQAHAAAA4A0KP3ijOdhysWiIODrXNPKd2AzbRx%2BNkIHeiki3E2EMt5F3bCB3a3wBAaTrtYReC%2BntRfQEvgSnpk2Q66gXXUN7wIOSHZXocUwSnQfqzEbhadIjv5Ym6hVXXMuMZ8h7mlo%2FIiEvic0qO1ZzGFvRuexWEJpQaZXCVeNTMbfUcDWgvCXJt31Jmg%2FFlDwKkJ24CyZcJN3m%2FnCNJB8%2B%2B62ETWMeuV6JO0bA5dDPGVhwxjkVT9CesCQPghOBslnDhqv5Li0Vrbk%2BiJXqGP%2FxeY3I6%2Fw5rEFaCc9hNDZFBsDodF4%2F%7Ctkp%3ABk9SR8Dw1_D8YA","EUR 2.800,00"," GIANT TCR Advanced Pro Team Disc","0","Biciclette"
"","","Bicicletta corsa","Disco","GIANT / LIV","","","Blu cangiante","Usato","","","","","","","taglia M","","","Donna","","","","Carbonio","","","2x11","","","","","","","","","","","","","Sport e viaggi>Articoli per ciclismo>Biciclette","EUR","622154","AEID-5183","15","EUR 1.750,00","ebay_italy_bicycle","2022-10-17 17:43:24","www.ebay.it","Italy","https://www.ebay.it/itm/175439403212?hash=item28d900d8cc:g:LQgAAOSwBzdjPth5&amdata=enc%3AAQAHAAAAoHfPt4i0pVwEARfD3fVDamcOfHJa7wcEiipxDRwS0d4lV73cVICsUZCT8Pr8KecyXINHFhAwkrfiJ2JKo8zeCKjJ%2BjqNNoUMmNdRP7fLCJ9c3%2B7FAGPJpSJhkaJCh9pj3y2ieUqkVhocqDWtrgcso8%2FblcoMR%2FqtUpd5R0LaHyDOAcAqB08xHEXv%2BCFO8Qzmvt%2FqXufNqpO5rSOT%2F97n1NI%3D%7Ctkp%3ABk9SR8Dw1_D8YA",""," LIV LANGMA ADVANCED 1 DISC","","Biciclette"
"","","Da corsa","","Giant","","","","Usato: Oggetto che è stato usato. Un oggetto con alcuni segni di deterioramento dovuti all'uso ma in buono stato di funzionamento. Questo oggetto potrebbe essere stato usato come modello nel negozio o acquistato e poi restituito al venditore. Vedi l'inserzione del venditore per maggiori dettagli e la descrizione di eventuali imperfezioni. ","","","","","","","54 cm (16""-M)","","","Uomo","","","","","","","9","","","","","","","","","","","","","Sport e viaggi>Articoli per ciclismo>Biciclette","EUR","622154","AEID-5183","16","","ebay_italy_bicycle","2022-10-17 17:43:24","www.ebay.it","Italy","https://www.ebay.it/itm/134276672593?hash=item1f43836c51:g:FLwAAOSwvBpjPZds&amdata=enc%3AAQAHAAAAoGeyoTTOZOPmuR11pFcmmGIUFW%2Fqyp5CQg8uG2TnXuyuMpKRBfbWjmgU4Hw8bGEMIfBov0iB2LxQ5rrc%2BWihd%2BeV%2BUhOL5Snfm7AQ5dcnB60Bdj5mLvoDNopeMFfGiXUtvbtbdWk%2BQZ25ehoVi5IE5kmLyt6Rrw31%2BDrv%2Bab%2BD17izUFY8qpiiO0rokV%2BACE9KyBEslD%2BwOaEg0rLjboC44%3D%7Ctkp%3ABk9SR8Dw1_D8YA","EUR 250,00"," bici da corsa Giant Cadex CFR-1 in discreto stato.Valuto permuta","0","Biciclette"
"","","","","Unbranded","","","","Nuovo: Oggetto nuovo, non usato, non aperto, non danneggiato, nella confezione originale (ove la confezione sia prevista). La confezione deve essere la stessa che si può trovare in negozio, a meno che l'oggetto non sia stato confezionato dal produttore in una confezione anonima, come una busta di plastica o una scatola senza stampa. Per ulteriori dettagli vedi l'inserzione. ","","","","","","","","","","","","","Non applicabile","","","","","","","","","","","","","","","","","Sport e viaggi>Articoli per ciclismo>Biciclette","EUR","622154","AEID-5183","17","EUR 6.800,85","ebay_italy_bicycle","2022-10-17 17:43:25","www.ebay.it","Italy","https://www.ebay.it/itm/403924702170?hash=item5e0bc9d3da:g:2c4AAOSwKOZjPrCm&amdata=enc%3AAQAHAAAAoPHEnVCCUDz60o%2B5%2BGm1VaQUH6qYuJJFka476pu1rpxkUXQPk7dKmUcFY%2FSAMOHNbmChKL7sUuQccX1gM6Wb7eeb4LASvQx2rVNlqIgZ3dEXEEOwlwbe9NykNQ4WWXt4ydLdx9u%2BwmDkfTrQK5%2BskuKBzQ6g8Rw5mdmOb6xm1ilQkYG88DaNHuf9ZsVm71EZnRxAGlgPScRoVV04b6yBTlA%3D%7Ctkp%3ABk9SR8Dw1_D8YA",""," GIANT ANTHEM ADVANCED PRO 29 1 Chameleon Saturn new 2022","","Biciclette"
"","","","","","","","","Usato","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Sport e viaggi>Articoli per ciclismo>Biciclette","EUR","622154","AEID-5183","18","","ebay_italy_bicycle","2022-10-17 17:43:25","www.ebay.it","Italy","https://www.ebay.it/itm/265937925404?hash=item3deb22b51c:g:aR0AAOSwesNjSwd9&amdata=enc%3AAQAHAAAAoNzpzSjmLPhH6bYvyJYrnxymEpCTkG2TN%2BQ6gME53yuYO7QchG99vEc0u0uoTpTc4WrswSfMbIpKyKp9BBgsLyL9B2CuesTTz%2B0rUjQ4BOxiTXl4RTrBLORhwH13EWbQ6JRj6Rq9aofn9sZY4Rat2FodxGEl9piV0%2BzmlHJUmTR4UBev%2BaQYRdcje1RMQCW33fVTXSvPClVp64PAZAfxS4w%3D%7Ctkp%3ABk9SR77w1_D8YA","EUR 57,00"," VÉLO VTT MOUTAIN BIKE Vintage Marque GIANT Modèle Hollywood 21 Vitesses SHIMANO","0","Biciclette"
"","","Mountain bike","","Giant","","","","Nuovo: Oggetto nuovo, non usato, non aperto, non danneggiato, nella confezione originale (ove la confezione sia prevista). La confezione deve essere la stessa che si può trovare in negozio, a meno che l'oggetto non sia stato confezionato dal produttore in una confezione anonima, come una busta di plastica o una scatola senza stampa. Per ulteriori dettagli vedi l'inserzione. ","","","","","","","","","","Unisex adulto","","","Non applicabile","Alluminio","","","","","","","","","","","","","","","","Sport e viaggi>Articoli per ciclismo>Biciclette","EUR","622154","AEID-5183","19","EUR 2.499,00","ebay_italy_bicycle","2022-10-17 17:43:25","www.ebay.it","Italy","https://www.ebay.it/itm/112818686639?hash=item1a44848aaf:g:c0sAAOSwY7tahq5N&amdata=enc%3AAQAHAAAAoPfKhFqZpWMzSyZ5zx2kSWsj4dy%2BOdGyeocszTd4JM5uLHhuoXDRsILOpDccg9uikc9UVnvWIE33kqo%2Fqok%2B6t2hq71CSI69zDqFZOOC3UXncAKDFOX6dh7NPsHE8%2BxIJ8gDPCWwmi2BELF%2Blpn0RZ0GBIIie8i7vgIMCHjvxo2HXvflu6W8nYH9rF39DnCl9NPZcJ6a1Fb6WgpaaFRv8WE%3D%7Ctkp%3ABk9SR9Tw1_D8YA",""," Giant Trance 27.5 1-EU – Modello 2016 €3.899,00 offerta €2.499,00","","Biciclette"
"","","Mountain bike","","GIANT","","","","Nuovo: altro (vedi dettagli)","","","","","","","18""","","","","","","Non applicabile","","","","","","","","","","","","","","","","","Sport e viaggi>Articoli per ciclismo>Biciclette","EUR","622154","AEID-5183","20","EUR 580,00","ebay_italy_bicycle","2022-10-17 17:43:25","www.ebay.it","Italy","https://www.ebay.it/itm/323766859600?hash=item4b62023750:g:OC8AAOSwvD5aJ8Xj&amdata=enc%3AAQAHAAAAoMQByL0AOW0FTAH3vjQ0ZC46zhMjE1Jd4zuHON8bPNkiU5OW6%2BRfYFqCCTsMwJKR24c1BCAaAHrDr3ep3t1RZ9eNk1U5D54%2FReVFT%2FwnMrPaAsBuUPWff7A%2FcdPunloh5X4saCq8A%2FjsZRusO2j8eGaXSLZTAfcEb1AgByrJ4twbWdQRYa71rBheXHuQ5FTq0XnSsXHwFt4t4eiruXQBZcY%3D%7Ctkp%3ABk9SR9Tw1_D8YA",""," Bici MTB GIANT ESCAPER","","Biciclette"
"","","Bicicletta da strada - Corsa","","Giant","","","Bianco","Usato: Oggetto che è stato usato. Un oggetto con alcuni segni di deterioramento dovuti all'uso ma in buono stato di funzionamento. Questo oggetto potrebbe essere stato usato come modello nel negozio o acquistato e poi restituito al venditore. Vedi l'inserzione del venditore per maggiori dettagli e la descrizione di eventuali imperfezioni. ","","","","","","","55","","","Uomo","","","Non applicabile","","","","","","","","","","","","","","","","","Sport e viaggi>Articoli per ciclismo>Biciclette","EUR","622154","AEID-5183","21","EUR 390,00","ebay_italy_bicycle","2022-10-17 17:43:25","www.ebay.it","Italy","https://www.ebay.it/itm/113194054277?hash=item1a5ae43285:g:~-UAAOSwjiNbbWIs&amdata=enc%3AAQAHAAAAoKLgs4%2BBATkJydzyTaYkVLDWbUXLg4Ag6rwlEW0dBraOCX1f5c1GyafrzbMP%2Bx7NjFeD1Vx66wKf0k6jr7cLLZbCjmVqNK4QCLGQa4glOiGX60Jj7YSXCddJoimmGruSIVhVXfRGShY4lHQde7WjyDapKHJIfgvbbQTajqJUvP4ZFrCnFqAbVz77HUB7XfArXI0bbBXpCTiKZOfTei33AcM%3D%7Ctkp%3ABk9SR9Tw1_D8YA",""," GIANT PELOTON SUPERLITE (SIZE 55) PRONTA CONSEGNA","","Biciclette"
